Date,OPEN,HIGH,LOW,CLOSE
2017-07-07,95.647,96.512,95.63,96.008
2017-07-14,96.026,96.205,95.088,95.153
2017-07-21,95.088,95.348,93.854,93.858
2017-07-28,93.943,94.285,93.152,93.259
2017-08-04,93.361,93.774,92.548,93.542
2017-08-11,93.508,93.888,92.934,93.069
2017-08-18,93.072,94.145,93.048,93.434
2017-08-25,93.455,93.628,92.424,92.74
2017-09-01,92.318,93.347,91.621,92.814
2017-09-08,92.657,92.727,91.011,91.352
2017-09-15,91.442,92.661,91.415,91.872
2017-09-22,91.946,92.697,91.526,92.171
2017-09-29,92.42,93.666,92.206,93.076
2017-10-06,93.222,94.267,93.124,93.8
2017-10-13,93.772,93.844,92.749,93.091
2017-10-20,93.076,93.797,93.055,93.701
2017-10-27,93.818,95.15,93.477,94.916
2017-11-03,94.834,95.015,94.408,94.941
2017-11-10,94.873,95.149,94.258,94.391
2017-11-17,94.42,94.641,93.402,93.662
2017-11-24,93.709,94.165,92.675,92.782
2017-12-01,92.731,93.505,92.496,92.885
2017-12-08,93.171,94.087,93.035,93.901
2017-12-15,93.928,94.219,93.282,93.932
2017-12-22,93.977,94.026,93.163,93.347
2017-12-29,93.366,93.402,92.08,92.124
2018-01-05,92.24,92.261,91.751,91.949
2018-01-12,92.057,92.64,90.902,90.974
2018-01-19,90.936,91.004,90.113,90.572
2018-01-26,90.44,90.698,88.438,89.067
2018-02-02,89.113,89.637,88.555,89.195
2018-02-09,89.347,90.567,89.021,90.442
2018-02-16,90.352,90.432,88.253,89.1
2018-02-23,89.099,90.235,88.955,89.883
2018-03-02,89.962,90.932,89.503,89.935
2018-03-09,89.834,90.357,89.407,90.093
2018-03-16,90.105,90.378,89.561,90.233
2018-03-23,90.202,90.445,89.396,89.484
2018-03-30,89.47,90.178,88.942,89.974
2018-04-06,89.974,90.597,89.822,90.108
2018-04-13,90.066,90.273,89.355,89.8
2018-04-20,89.77,90.477,89.229,90.316
2018-04-27,90.354,91.986,90.32,91.542
2018-05-04,91.529,92.9,91.482,92.566
2018-05-11,92.57,93.416,92.369,92.537
2018-05-18,92.554,93.83,92.243,93.637
2018-05-25,93.689,94.298,93.291,94.188
2018-06-01,94.252,95.025,93.717,94.191
2018-06-08,94.155,94.316,93.213,93.551
2018-06-15,93.537,95.131,93.193,94.789
2018-06-22,94.787,95.529,94.434,94.517
2018-06-29,94.498,95.531,94.171,94.636
2018-07-06,94.626,95.141,93.921,94.036
2018-07-13,93.965,95.241,93.713,94.752
2018-07-20,94.692,95.652,94.296,94.449
2018-07-27,94.433,94.91,94.084,94.675
2018-08-03,94.664,95.368,94.164,95.143
2018-08-10,95.201,96.452,94.994,96.357
2018-08-17,96.321,96.984,96.092,96.101
2018-08-24,96.131,96.402,94.934,95.146
2018-08-31,95.171,95.3,94.434,95.14
2018-09-07,95.187,95.737,94.871,95.365
2018-09-14,95.427,95.564,94.359,94.927
2018-09-21,94.932,94.978,93.814,94.22
2018-09-28,94.23,95.366,93.84,95.132
2018-10-05,95.108,96.121,95.003,95.624
2018-10-12,95.62,96.155,94.954,95.221
2018-10-19,95.349,96.091,94.787,95.713
2018-10-26,95.657,96.86,95.469,96.359
2018-11-02,96.441,97.2,95.989,96.542
2018-11-09,96.441,97.011,95.678,96.905
2018-11-16,97.053,97.693,96.397,96.465
2018-11-23,96.426,96.977,96.042,96.916
2018-11-30,96.93,97.538,96.626,97.272
2018-12-07,97.133,97.205,96.379,96.514
2018-12-14,96.715,97.711,96.364,97.443
2018-12-21,97.43,97.459,96.168,96.956
2018-12-28,96.935,97.116,96.188,96.402
2019-01-04,96.402,96.958,95.648,96.179
2019-01-11,96.16,96.16,95.029,95.67
2019-01-18,95.653,96.394,95.466,96.336
2019-01-25,96.349,96.676,95.738,95.794
2019-02-01,95.788,95.984,95.162,95.579
2019-02-08,95.6,96.693,95.574,96.637
2019-02-15,96.663,97.368,96.619,96.904
2019-02-22,96.805,97.085,96.286,96.507
2019-03-01,96.518,96.604,95.824,96.527
2019-03-08,96.342,97.71,96.331,97.306
2019-03-15,97.394,97.454,96.385,96.595
2019-03-22,96.565,96.806,95.74,96.651
2019-03-29,96.637,97.341,96.411,97.284
2019-04-05,97.178,97.517,96.962,97.395
2019-04-12,97.392,97.396,96.745,96.972
2019-04-19,96.925,97.485,96.788,97.378
2019-04-26,97.375,98.33,97.258,98.006
2019-05-03,98.033,98.104,97.149,97.52
2019-05-10,97.562,97.743,97.132,97.33
2019-05-17,97.3,98.034,97.028,97.995
2019-05-24,97.959,98.371,97.546,97.613
2019-05-31,97.568,98.281,97.547,97.75
2019-06-07,97.636,97.802,96.459,96.544
2019-06-14,96.645,97.583,96.582,97.572
2019-06-21,97.524,97.766,96.093,96.22
2019-06-28,96.182,96.389,95.843,96.13
2019-07-05,96.254,97.443,96.251,97.286
2019-07-12,97.23,97.588,96.722,96.81
2019-07-19,96.836,97.444,96.671,97.151
2019-07-26,97.145,98.088,97.127,98.01
2019-08-02,97.991,98.932,97.896,98.074
2019-08-09,98.107,98.135,97.033,97.491
2019-08-16,97.535,98.339,97.317,98.142
2019-08-23,98.17,98.45,97.169,97.64
2019-08-30,97.593,99.023,97.477,98.916
2019-09-06,98.828,99.37,98.012,98.394
2019-09-13,98.422,99.099,97.858,98.257
2019-09-20,98.12,98.744,98.026,98.513
2019-09-27,98.51,99.308,98.29,99.109
2019-10-04,99.117,99.667,98.639,98.808
2019-10-11,98.82,99.249,98.197,98.301
2019-10-18,98.363,98.645,97.141,97.282
2019-10-25,97.338,97.904,97.146,97.831
2019-11-01,97.849,98.004,97.107,97.239
2019-11-08,97.222,98.404,97.166,98.353
2019-11-15,98.367,98.447,97.964,97.999
2019-11-22,97.98,98.305,97.678,98.27
2019-11-29,98.265,98.544,98.174,98.273
2019-12-06,98.271,98.376,97.355,97.7
2019-12-13,97.677,97.724,96.588,97.172
2019-12-20,97.176,97.758,96.93,97.69
2019-12-27,97.672,97.817,96.915,96.919
2020-01-03,97.015,97.105,96.355,96.838
2020-01-10,96.897,97.584,96.54,97.356
2020-01-17,97.348,97.656,97.085,97.637
2020-01-24,97.637,97.946,97.392,97.853
2020-01-31,97.884,98.188,97.354,97.39
2020-02-07,97.367,98.718,97.367,98.684
2020-02-14,98.699,99.166,98.599,99.124
2020-02-21,99.161,99.91,99.003,99.262
2020-02-28,99.337,99.638,97.96,98.132
2020-03-06,98.122,98.122,95.711,95.951
2020-03-13,96.108,98.81,94.65,98.749
2020-03-20,98.696,102.992,97.446,102.817
2020-03-27,101.947,102.979,98.27,98.365
2020-04-03,98.306,100.853,98.289,100.576
2020-04-10,100.659,100.931,99.362,99.517
2020-04-17,99.487,100.302,98.817,99.782
2020-04-24,99.712,100.867,99.652,100.38
2020-05-01,100.23,100.319,98.645,99.079
2020-05-08,98.565,100.401,98.565,99.734
2020-05-15,99.118,100.556,99.118,100.402
2020-05-22,100.363,100.467,99.002,99.863
2020-05-29,99.795,99.975,97.945,98.344
2020-06-05,98.297,98.322,96.442,96.937
2020-06-12,96.842,97.454,95.716,97.319
2020-06-19,97.088,97.717,96.431,97.623
2020-06-26,97.663,97.739,96.385,97.433
2020-07-03,97.499,97.802,96.81,97.172
2020-07-10,97.151,97.195,96.235,96.652
2020-07-17,96.658,96.701,95.777,95.942
2020-07-24,96.006,96.179,94.334,94.435
2020-07-31,94.346,94.416,92.546,93.349
2020-08-07,93.455,93.991,92.521,93.435
2020-08-14,93.392,93.905,92.928,93.096
2020-08-21,93.095,93.473,92.127,93.247
2020-08-28,93.199,93.364,92.198,92.371
2020-09-04,92.299,93.238,91.746,92.719
2020-09-11,92.975,93.662,92.7,93.333
2020-09-18,93.293,93.592,92.766,92.926
2020-09-25,93.005,94.742,92.749,94.642
2020-10-02,94.577,94.636,93.527,93.844
2020-10-09,93.81,93.9,93.005,93.057
2020-10-16,93.06,93.904,93.014,93.682
2020-10-23,93.722,93.766,92.474,92.768
2020-10-30,92.763,94.102,92.74,94.038
2020-11-06,93.887,94.302,92.184,92.229
2020-11-13,92.235,93.208,92.13,92.755
2020-11-20,92.724,92.844,92.206,92.392
2020-11-27,92.397,92.8,91.758,91.79
2020-12-04,91.782,92.051,90.476,90.701
2020-12-11,90.805,91.238,90.616,90.976
2020-12-18,90.98,90.98,89.73,90.016
2020-12-25,89.924,91.018,89.924,90.323
2021-01-01,90.223,90.378,89.516,89.937
